,age,workclass,education-num,marital-status,occupation,sex,capital-gain,capital-loss,hours-per-week,native-country,wage,capital-gain-bool,target,education_bachelors,education_below-hs,education_doc_prof,education_hs-grad,education_masters
15002,52, Private,11, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15003,35, Private,12, Married-civ-spouse, Sales,1,0,0,60, United-States, <=50K,0,0,0,0,0,0,0
15004,36, Private,11, Divorced, Prof-specialty,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
15005,30, Private,13, Never-married, Exec-managerial,0,0,0,52, Taiwan, <=50K,0,0,1,0,0,0,0
15006,36, Self-emp-inc,13, Married-civ-spouse, Sales,1,15024,0,45, United-States, >50K,1,1,1,0,0,0,0
15007,39, Private,13, Never-married, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15008,25, Private,2, Married-civ-spouse, Farming-fishing,1,0,0,96, Mexico, <=50K,0,0,0,1,0,0,0
15009,26, Private,13, Never-married, Tech-support,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15010,20, Private,9, Never-married, Sales,0,0,0,20, United-States, <=50K,0,0,0,0,0,1,0
15011,20, Private,10, Never-married, Protective-serv,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15012,70, ?,3, Married-civ-spouse, ?,1,0,0,20, United-States, <=50K,0,0,0,1,0,0,0
15013,26, Private,9, Never-married, Transport-moving,1,0,0,50, United-States, <=50K,0,0,0,0,0,1,0
15014,24, Private,10, Never-married, Adm-clerical,0,0,0,35, United-States, <=50K,0,0,0,0,0,0,0
15015,48, Private,13, Married-civ-spouse, Tech-support,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
15016,62, Private,9, Divorced, Priv-house-serv,0,0,0,99, United-States, <=50K,0,0,0,0,0,1,0
15017,48, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15018,52, Private,13, Married-civ-spouse, Sales,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
15019,25, Private,13, Never-married, Sales,1,0,0,44, United-States, <=50K,0,0,1,0,0,0,0
15020,58, Private,3, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15021,40, Federal-gov,13, Never-married, Prof-specialty,0,0,0,45, United-States, <=50K,0,0,1,0,0,0,0
15022,29, ?,10, Married-civ-spouse, ?,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15023,45, Self-emp-inc,4, Married-civ-spouse, Exec-managerial,1,0,0,52, ?, <=50K,0,0,0,1,0,0,0
15024,19, Private,10, Never-married, Other-service,0,0,0,20, United-States, <=50K,0,0,0,0,0,0,0
15025,37, Private,7, Never-married, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15026,23, Private,7, Married-civ-spouse, Machine-op-inspct,1,0,0,40, Puerto-Rico, <=50K,0,0,0,1,0,0,0
15027,31, Self-emp-not-inc,9, Divorced, Craft-repair,1,0,0,60, United-States, <=50K,0,0,0,0,0,1,0
15028,64, Self-emp-not-inc,4, Married-civ-spouse, Craft-repair,1,0,0,20, United-States, <=50K,0,0,0,1,0,0,0
15029,28, Local-gov,10, Never-married, Adm-clerical,0,0,0,16, United-States, <=50K,0,0,0,0,0,0,0
15030,32, Private,9, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15031,49, Local-gov,10, Divorced, Adm-clerical,0,0,0,44, United-States, <=50K,0,0,0,0,0,0,0
15032,35, Private,10, Divorced, Adm-clerical,0,0,0,40, United-States, >50K,0,1,0,0,0,0,0
15033,19, ?,10, Never-married, ?,0,0,0,35, United-States, <=50K,0,0,0,0,0,0,0
15034,45, Private,16, Married-civ-spouse, Exec-managerial,1,0,0,45, United-States, >50K,0,1,0,0,1,0,0
15035,39, Private,8, Married-civ-spouse, Transport-moving,1,15024,0,70, United-States, >50K,1,1,0,0,0,1,0
15036,55, Private,10, Never-married, Adm-clerical,0,0,2339,45, ?, <=50K,0,0,0,0,0,0,0
15037,46, Self-emp-not-inc,13, Divorced, Other-service,0,0,0,60, South, >50K,0,1,1,0,0,0,0
15038,19, Private,10, Never-married, Adm-clerical,0,0,0,16, United-States, <=50K,0,0,0,0,0,0,0
15039,29, Private,9, Married-civ-spouse, Machine-op-inspct,0,0,0,40, Scotland, <=50K,0,0,0,0,0,1,0
15040,25, State-gov,9, Married-civ-spouse, Protective-serv,1,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
15041,37, Private,13, Never-married, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15042,30, Private,9, Never-married, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15043,28, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,40, Philippines, <=50K,0,0,0,0,0,1,0
15044,36, Federal-gov,10, Separated, Adm-clerical,0,6497,0,56, United-States, <=50K,1,0,0,0,0,0,0
15045,32, Private,10, Never-married, Exec-managerial,0,0,0,35, United-States, <=50K,0,0,0,0,0,0,0
15046,34, Private,7, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15047,34, Private,9, Never-married, Adm-clerical,0,0,0,36, United-States, <=50K,0,0,0,0,0,1,0
15048,20, Private,10, Never-married, Sales,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15049,27, Self-emp-inc,14, Never-married, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,1
15050,36, Federal-gov,9, Married-civ-spouse, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15051,35, Private,10, Married-civ-spouse, Sales,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15052,37, Private,9, Divorced, Exec-managerial,1,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
15053,32, Private,9, Married-civ-spouse, Craft-repair,1,0,0,50, United-States, <=50K,0,0,0,0,0,1,0
15054,32, Private,14, Never-married, Prof-specialty,0,0,0,20, United-States, <=50K,0,0,0,0,0,0,1
15055,52, Private,9, Divorced, Sales,0,0,0,48, United-States, <=50K,0,0,0,0,0,1,0
15056,50, Private,10, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
15057,23, Private,9, Never-married, Other-service,0,0,0,30, United-States, <=50K,0,0,0,0,0,1,0
15058,25, Private,9, Married-civ-spouse, Craft-repair,1,0,0,45, United-States, <=50K,0,0,0,0,0,1,0
15059,21, Private,1, Never-married, Farming-fishing,1,0,0,50, Mexico, <=50K,0,0,0,1,0,0,0
15060,31, Private,9, Divorced, Sales,0,0,0,32, United-States, <=50K,0,0,0,0,0,1,0
15061,31, Self-emp-not-inc,10, Married-civ-spouse, Other-service,0,0,0,30, United-States, <=50K,0,0,0,0,0,0,0
15062,41, Private,11, Separated, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15063,47, Private,10, Married-civ-spouse, Tech-support,1,0,0,60, United-States, <=50K,0,0,0,0,0,0,0
15064,20, ?,10, Never-married, ?,0,0,0,10, United-States, <=50K,0,0,0,0,0,0,0
15065,20, Private,10, Never-married, Adm-clerical,0,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
15066,29, Private,6, Divorced, Machine-op-inspct,0,0,0,25, United-States, <=50K,0,0,0,1,0,0,0
15067,51, Local-gov,10, Widowed, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15068,30, Local-gov,13, Married-civ-spouse, Prof-specialty,0,0,0,33, United-States, >50K,0,1,1,0,0,0,0
15069,23, ?,10, Never-married, ?,0,0,0,12, United-States, <=50K,0,0,0,0,0,0,0
15070,48, Private,13, Married-civ-spouse, Adm-clerical,1,0,0,35, United-States, >50K,0,1,1,0,0,0,0
15071,39, Private,9, Separated, Exec-managerial,1,14344,0,40, United-States, >50K,1,1,0,0,0,1,0
15072,62, Private,13, Married-civ-spouse, Sales,1,0,0,35, United-States, <=50K,0,0,1,0,0,0,0
15073,22, Private,13, Never-married, Other-service,1,0,0,30, United-States, <=50K,0,0,1,0,0,0,0
15074,46, Federal-gov,13, Married-civ-spouse, Exec-managerial,1,7688,0,40, United-States, >50K,1,1,1,0,0,0,0
15075,51, Local-gov,14, Married-civ-spouse, Prof-specialty,1,0,1977,35, United-States, >50K,0,1,0,0,0,0,1
15076,20, Private,9, Never-married, Sales,0,0,0,32, United-States, <=50K,0,0,0,0,0,1,0
15077,40, Self-emp-inc,12, Married-civ-spouse, Sales,1,15024,0,50, United-States, >50K,1,1,0,0,0,0,0
15078,31, Private,13, Never-married, Tech-support,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15079,30, Private,10, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15080,52, Private,9, Married-civ-spouse, Adm-clerical,0,0,0,38, United-States, <=50K,0,0,0,0,0,1,0
15081,20, Private,9, Never-married, Prof-specialty,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15082,37, Local-gov,11, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
15083,65, Private,13, Widowed, Other-service,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15084,40, Private,13, Never-married, Prof-specialty,1,4650,0,40, United-States, <=50K,1,0,1,0,0,0,0
15085,60, Local-gov,13, Married-civ-spouse, Protective-serv,1,7298,0,48, United-States, >50K,1,1,1,0,0,0,0
15086,27, Private,9, Never-married, Craft-repair,1,0,0,35, Ireland, <=50K,0,0,0,0,0,1,0
15087,62, Private,13, Married-civ-spouse, Sales,1,0,0,60, United-States, >50K,0,1,1,0,0,0,0
15088,53, Private,9, Divorced, Sales,0,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
15089,38, Private,13, Married-civ-spouse, Sales,1,0,0,50, United-States, >50K,0,1,1,0,0,0,0
15090,49, Private,11, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15091,21, Private,9, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15092,18, Private,10, Never-married, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15093,25, Private,13, Never-married, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15094,36, Private,7, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15095,52, Private,9, Married-civ-spouse, Exec-managerial,1,0,0,55, United-States, >50K,0,1,0,0,0,1,0
15096,19, Private,10, Never-married, Tech-support,1,0,0,14, United-States, <=50K,0,0,0,0,0,0,0
15097,23, Private,13, Never-married, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15098,63, Self-emp-not-inc,13, Married-civ-spouse, Sales,1,0,0,15, United-States, <=50K,0,0,1,0,0,0,0
15099,63, Self-emp-not-inc,11, Married-civ-spouse, Other-service,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
15100,62, Self-emp-inc,13, Divorced, Sales,1,99999,0,40, United-States, >50K,1,1,1,0,0,0,0
15101,51, Self-emp-not-inc,12, Married-civ-spouse, Sales,1,3103,0,30, United-States, >50K,1,1,0,0,0,0,0
15102,76, Local-gov,10, Widowed, Adm-clerical,0,0,0,30, United-States, <=50K,0,0,0,0,0,0,0
15103,50, Private,9, Married-civ-spouse, Craft-repair,1,5013,0,45, United-States, <=50K,1,0,0,0,0,1,0
15104,45, Self-emp-inc,9, Married-civ-spouse, Craft-repair,1,0,0,50, United-States, >50K,0,1,0,0,0,1,0
15105,44, Self-emp-inc,10, Divorced, Sales,1,0,0,45, United-States, >50K,0,1,0,0,0,0,0
15106,51, Private,4, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15107,42, Local-gov,13, Never-married, Exec-managerial,1,4650,0,35, United-States, <=50K,1,0,1,0,0,0,0
15108,43, Local-gov,14, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, >50K,0,1,0,0,0,0,1
15109,53, Private,7, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15110,29, Private,11, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15111,41, Private,10, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15112,44, Federal-gov,9, Divorced, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15113,35, Private,6, Widowed, Other-service,0,0,1980,40, United-States, <=50K,0,0,0,1,0,0,0
15114,27, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15115,35, Private,10, Married-civ-spouse, Prof-specialty,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
15116,60, Private,11, Widowed, Craft-repair,0,0,0,30, United-States, <=50K,0,0,0,0,0,0,0
15117,49, Private,10, Divorced, Exec-managerial,1,14344,0,45, United-States, >50K,1,1,0,0,0,0,0
15118,33, Private,13, Married-civ-spouse, Exec-managerial,1,0,0,45, United-States, <=50K,0,0,1,0,0,0,0
15119,35, Private,13, Married-civ-spouse, Sales,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
15120,31, State-gov,10, Married-civ-spouse, Adm-clerical,1,0,0,38, United-States, <=50K,0,0,0,0,0,0,0
15121,54, Private,9, Married-civ-spouse, Adm-clerical,1,7298,0,60, United-States, >50K,1,1,0,0,0,1,0
15122,57, Self-emp-not-inc,16, Married-civ-spouse, Prof-specialty,1,0,0,35, United-States, <=50K,0,0,0,0,1,0,0
15123,30, Private,5, Never-married, Craft-repair,1,0,0,45, United-States, <=50K,0,0,0,1,0,0,0
15124,45, Private,6, Never-married, Machine-op-inspct,1,0,0,40, Vietnam, <=50K,0,0,0,1,0,0,0
15125,41, Private,10, Married-civ-spouse, Machine-op-inspct,1,7298,0,42, United-States, >50K,1,1,0,0,0,0,0
15126,25, Private,13, Never-married, Other-service,1,0,0,18, United-States, <=50K,0,0,1,0,0,0,0
15127,51, Self-emp-inc,10, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
15128,42, Private,3, Separated, Adm-clerical,1,0,0,40, El-Salvador, <=50K,0,0,0,1,0,0,0
15129,28, Private,11, Never-married, Handlers-cleaners,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
15130,47, ?,6, Married-civ-spouse, ?,0,0,0,20, Cuba, <=50K,0,0,0,1,0,0,0
15131,53, Federal-gov,13, Divorced, Tech-support,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15132,31, Private,13, Never-married, Exec-managerial,0,13550,0,50, United-States, >50K,1,1,1,0,0,0,0
15133,46, Private,7, Married-civ-spouse, Other-service,1,7688,0,40, United-States, >50K,1,1,0,1,0,0,0
15134,25, Federal-gov,9, Never-married, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15135,47, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15136,26, Private,13, Married-civ-spouse, Prof-specialty,1,0,0,50, ?, <=50K,0,0,1,0,0,0,0
15137,30, Private,9, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15138,48, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15139,22, Private,10, Never-married, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15140,32, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair,1,0,0,30, United-States, <=50K,0,0,0,0,0,0,0
15141,33, Self-emp-not-inc,16, Never-married, Prof-specialty,1,0,0,45, United-States, >50K,0,1,0,0,1,0,0
15142,31, Private,9, Married-civ-spouse, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15143,43, Private,10, Married-civ-spouse, Other-service,0,0,0,20, England, >50K,0,1,0,0,0,0,0
15144,26, Private,11, Never-married, Other-service,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15145,34, Private,9, Married-civ-spouse, Farming-fishing,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15146,50, Local-gov,13, Married-civ-spouse, Prof-specialty,0,0,0,40, United-States, >50K,0,1,1,0,0,0,0
15147,30, State-gov,9, Separated, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15148,17, Private,7, Never-married, Other-service,1,0,0,20, United-States, <=50K,0,0,0,1,0,0,0
15149,35, Local-gov,14, Never-married, Prof-specialty,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,1
15150,29, Private,10, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15151,27, Federal-gov,12, Married-civ-spouse, Adm-clerical,1,4064,0,40, El-Salvador, <=50K,1,0,0,0,0,0,0
15152,32, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial,1,0,0,40, ?, <=50K,0,0,1,0,0,0,0
15153,34, Private,13, Never-married, Sales,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
15154,32, Private,9, Separated, Handlers-cleaners,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15155,47, Federal-gov,10, Divorced, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15156,40, Private,10, Never-married, Sales,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15157,26, Private,11, Never-married, Other-service,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15158,30, Private,9, Never-married, Other-service,0,0,0,40, Ireland, <=50K,0,0,0,0,0,1,0
15159,54, Private,9, Divorced, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15160,53, Private,13, Married-civ-spouse, Prof-specialty,1,0,0,55, United-States, >50K,0,1,1,0,0,0,0
15161,38, Private,13, Married-civ-spouse, Exec-managerial,1,0,0,40, ?, >50K,0,1,1,0,0,0,0
15162,43, Private,4, Separated, Farming-fishing,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15163,25, Private,10, Never-married, Farming-fishing,1,0,0,20, United-States, <=50K,0,0,0,0,0,0,0
15164,39, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15165,57, Local-gov,9, Married-civ-spouse, Transport-moving,1,0,0,25, United-States, >50K,0,1,0,0,0,1,0
15166,47, Private,9, Married-civ-spouse, Other-service,1,0,0,34, United-States, <=50K,0,0,0,0,0,1,0
15167,45, Private,9, Divorced, Other-service,0,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
15168,24, State-gov,13, Never-married, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15169,32, Self-emp-not-inc,6, Divorced, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15170,25, Private,10, Never-married, Sales,1,0,0,35, United-States, <=50K,0,0,0,0,0,0,0
15171,57, Private,3, Separated, Machine-op-inspct,0,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15172,28, Private,13, Married-civ-spouse, Prof-specialty,0,0,1977,24, United-States, >50K,0,1,1,0,0,0,0
15173,28, Private,9, Married-civ-spouse, Sales,1,0,0,51, Cuba, <=50K,0,0,0,0,0,1,0
15174,27, Private,13, Never-married, Prof-specialty,0,0,0,55, United-States, <=50K,0,0,1,0,0,0,0
15175,28, Private,13, Never-married, Adm-clerical,0,0,0,20, United-States, <=50K,0,0,1,0,0,0,0
15176,74, ?,2, Married-civ-spouse, ?,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15177,44, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing,1,0,0,42, Japan, <=50K,0,0,0,0,0,1,0
15178,27, Private,9, Never-married, Machine-op-inspct,1,0,0,45, United-States, <=50K,0,0,0,0,0,1,0
15179,61, Private,13, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15180,25, Private,7, Never-married, Other-service,1,0,0,99, United-States, <=50K,0,0,0,1,0,0,0
15181,28, Private,5, Never-married, Handlers-cleaners,0,0,0,24, United-States, <=50K,0,0,0,1,0,0,0
15182,20, Private,10, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15183,33, Private,11, Never-married, Sales,1,0,0,40, Philippines, <=50K,0,0,0,0,0,0,0
15184,38, State-gov,9, Divorced, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15185,31, Private,9, Never-married, Sales,0,0,0,25, United-States, <=50K,0,0,0,0,0,1,0
15186,40, Private,14, Never-married, Prof-specialty,0,0,0,45, United-States, >50K,0,1,0,0,0,0,1
15187,43, Private,10, Married-civ-spouse, Exec-managerial,1,0,0,55, United-States, >50K,0,1,0,0,0,0,0
15188,38, Private,14, Married-civ-spouse, Exec-managerial,1,0,0,60, United-States, >50K,0,1,0,0,0,0,1
15189,19, Private,10, Never-married, Exec-managerial,1,0,0,30, United-States, <=50K,0,0,0,0,0,0,0
15190,56, Private,12, Married-civ-spouse, Other-service,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
15191,38, Private,14, Divorced, Exec-managerial,1,0,0,45, United-States, >50K,0,1,0,0,0,0,1
15192,30, ?,13, Married-civ-spouse, ?,0,0,0,4, United-States, <=50K,0,0,1,0,0,0,0
15193,22, Private,9, Married-civ-spouse, Priv-house-serv,0,4508,0,40, United-States, <=50K,1,0,0,0,0,1,0
15194,18, State-gov,9, Never-married, Other-service,1,0,0,25, United-States, <=50K,0,0,0,0,0,1,0
15195,68, Private,10, Widowed, Other-service,0,0,0,20, United-States, <=50K,0,0,0,0,0,0,0
15196,35, Private,11, Divorced, Transport-moving,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
15197,42, Private,4, Married-civ-spouse, Other-service,0,0,0,48, ?, <=50K,0,0,0,1,0,0,0
15198,32, Private,6, Divorced, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15199,43, Federal-gov,10, Married-civ-spouse, Prof-specialty,0,0,0,40, United-States, >50K,0,1,0,0,0,0,0
15200,30, Private,6, Never-married, Machine-op-inspct,0,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
15201,62, Private,10, Married-civ-spouse, Tech-support,1,2829,0,24, United-States, <=50K,1,0,0,0,0,0,0
15202,38, Private,11, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15203,27, Private,9, Never-married, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15204,28, Private,16, Never-married, Prof-specialty,0,0,0,60, Germany, >50K,0,1,0,0,1,0,0
15205,26, Private,11, Never-married, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
15206,21, Private,10, Never-married, Machine-op-inspct,1,0,0,20, United-States, <=50K,0,0,0,0,0,0,0
15207,19, Private,9, Never-married, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15208,20, Private,10, Never-married, Adm-clerical,1,0,0,30, United-States, <=50K,0,0,0,0,0,0,0
15209,25, State-gov,13, Never-married, Protective-serv,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
15210,28, Self-emp-not-inc,10, Never-married, Craft-repair,1,0,0,50, Columbia, <=50K,0,0,0,0,0,0,0
15211,36, Private,11, Never-married, Adm-clerical,1,0,0,42, United-States, >50K,0,1,0,0,0,0,0
15212,23, Private,13, Never-married, Craft-repair,1,0,0,40, Mexico, <=50K,0,0,1,0,0,0,0
15213,24, Private,13, Married-civ-spouse, Adm-clerical,0,0,0,50, United-States, <=50K,0,0,1,0,0,0,0
15214,23, Private,9, Never-married, Other-service,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15215,24, Private,13, Never-married, Prof-specialty,0,0,0,20, United-States, <=50K,0,0,1,0,0,0,0
15216,25, Self-emp-not-inc,9, Never-married, Other-service,1,0,0,8, United-States, <=50K,0,0,0,0,0,1,0
15217,24, Private,9, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
15218,30, Private,9, Married-civ-spouse, Exec-managerial,1,0,0,62, United-States, <=50K,0,0,0,0,0,1,0
15219,26, Private,13, Never-married, Sales,0,0,0,45, ?, <=50K,0,0,1,0,0,0,0
15220,62, ?,14, Married-civ-spouse, ?,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,1
15221,36, Private,10, Married-civ-spouse, Exec-managerial,0,0,0,33, United-States, <=50K,0,0,0,0,0,0,0
